transcript_id	tissue_name	rpkm_mean	rpkm_std	rpkm_median	coef_variation	max
ENST00000460678	Brain - Cortex	0.486	0.398	0.483	0.818405279668	1.571
ENST00000460678	Muscle - Skeletal	3.649	4.317	1.888	1.18304391687	19.308
ENST00000460678	Brain - Spinal cord (cervical c-1)	0.152	0.218	0.000	1.43763134289	0.688
ENST00000460678	Uterus	0.634	0.435	0.591	0.685843109131	1.899
ENST00000460678	Brain - Nucleus accumbens (basal ganglia)	0.414	0.417	0.372	1.00665123686	1.654
ENST00000460678	Brain - Caudate (basal ganglia)	0.364	0.349	0.312	0.960153387228	1.364
ENST00000460678	Minor Salivary Gland	0.791	0.569	0.715	0.719394568127	2.044
ENST00000460678	Artery - Aorta	0.204	0.214	0.195	1.05224544546	0.847
ENST00000460678	Whole Blood	0.000	0.000	0.000	0	0.000
ENST00000460678	Kidney - Cortex	0.270	0.256	0.258	0.948501087155	0.887
ENST00000460678	Nerve - Tibial	0.680	0.461	0.659	0.677201780167	1.952
ENST00000460678	Brain - Frontal Cortex (BA9)	0.484	0.434	0.418	0.896710456816	1.682
ENST00000460678	Adipose - Visceral (Omentum)	0.239	0.257	0.226	1.07732162087	1.008
ENST00000460678	Adrenal Gland	0.298	0.296	0.251	0.992243468367	1.208
ENST00000460678	Lung	0.365	0.354	0.303	0.97039518712	1.433
ENST00000460678	Cells - Transformed fibroblasts	1.015	1.162	0.588	1.14492106673	5.050
ENST00000460678	Artery - Tibial	0.311	0.303	0.250	0.971401892356	1.185
ENST00000460678	Colon - Sigmoid	0.381	0.322	0.287	0.845980689255	1.205
ENST00000460678	Pituitary	0.883	0.505	0.904	0.572528085778	2.256
ENST00000460678	Brain - Substantia nigra	0.182	0.271	0.000	1.48648077401	1.003
ENST00000460678	Cells - EBV-transformed lymphocytes	0.682	0.421	0.656	0.618224711751	1.910
ENST00000421612	Thyroid	0.000	0.000	0.000	0	0.000
ENST00000421612	Testis	0.000	0.000	0.000	0	0.000
ENST00000421612	Brain - Anterior cingulate cortex (BA24)	0.000	0.000	0.000	0	0.000
ENST00000421612	Skin - Not Sun Exposed (Suprapubic)	0.000	0.000	0.000	0	0.000
ENST00000421612	Ovary	0.000	0.000	0.000	0	0.000
ENST00000421612	Vagina	0.000	0.000	0.000	0	0.000
ENST00000421612	Heart - Atrial Appendage	0.000	0.000	0.000	0	0.000
ENST00000421612	Esophagus - Muscularis	0.000	0.000	0.000	0	0.000
ENST00000421612	Brain - Cerebellar Hemisphere	0.000	0.000	0.000	0	0.000
ENST00000421612	Small Intestine - Terminal Ileum	0.000	0.000	0.000	0	0.000
ENST00000421612	Breast - Mammary Tissue	0.000	0.000	0.000	0	0.000
ENST00000421612	Stomach	0.000	0.000	0.000	0	0.000
ENST00000421612	Brain - Cerebellum	0.000	0.000	0.000	0	0.000
ENST00000421612	Esophagus - Mucosa	0.000	0.000	0.000	0	0.000
ENST00000421612	Brain - Putamen (basal ganglia)	0.000	0.000	0.000	0	0.000
ENST00000421612	Artery - Coronary	0.000	0.000	0.000	0	0.000
ENST00000421612	Liver	0.000	0.000	0.000	0	0.000
ENST00000421612	Esophagus - Gastroesophageal Junction	0.000	0.000	0.000	0	0.000
ENST00000421612	Brain - Hypothalamus	0.000	0.000	0.000	0	0.000
ENST00000421612	Colon - Transverse	0.000	0.000	0.000	0	0.000
ENST00000421612	Prostate	0.000	0.000	0.000	0	0.000
ENST00000421612	Brain - Amygdala	0.000	0.000	0.000	0	0.000
ENST00000421612	Pancreas	0.000	0.000	0.000	0	0.000
ENST00000421612	Adipose - Subcutaneous	0.000	0.000	0.000	0	0.000
ENST00000421612	Skin - Sun Exposed (Lower leg)	0.000	0.000	0.000	0	0.000
ENST00000421612	Spleen	0.000	0.000	0.000	0	0.000
ENST00000421612	Brain - Hippocampus	0.000	0.000	0.000	0	0.000
ENST00000421612	Heart - Left Ventricle	0.000	0.000	0.000	0	0.000
ENST00000421612	Brain - Cortex	0.000	0.000	0.000	0	0.000
ENST00000421612	Muscle - Skeletal	0.000	0.000	0.000	0	0.000
ENST00000421612	Brain - Spinal cord (cervical c-1)	0.000	0.000	0.000	0	0.000
ENST00000421612	Uterus	0.000	0.000	0.000	0	0.000
ENST00000421612	Brain - Nucleus accumbens (basal ganglia)	0.000	0.000	0.000	0	0.000
ENST00000421612	Brain - Caudate (basal ganglia)	0.000	0.000	0.000	0	0.000
ENST00000421612	Minor Salivary Gland	0.000	0.000	0.000	0	0.000
ENST00000421612	Artery - Aorta	0.000	0.000	0.000	0	0.000
ENST00000421612	Whole Blood	0.000	0.000	0.000	0	0.000
ENST00000421612	Kidney - Cortex	0.000	0.000	0.000	0	0.000
ENST00000421612	Nerve - Tibial	0.000	0.000	0.000	0	0.000
ENST00000421612	Brain - Frontal Cortex (BA9)	0.000	0.000	0.000	0	0.000
ENST00000421612	Adipose - Visceral (Omentum)	0.000	0.000	0.000	0	0.000
ENST00000421612	Adrenal Gland	0.000	0.000	0.000	0	0.000
ENST00000421612	Lung	0.000	0.000	0.000	0	0.000
ENST00000421612	Cells - Transformed fibroblasts	0.000	0.000	0.000	0	0.000
ENST00000421612	Artery - Tibial	0.000	0.000	0.000	0	0.000
ENST00000421612	Colon - Sigmoid	0.000	0.000	0.000	0	0.000
ENST00000421612	Pituitary	0.000	0.000	0.000	0	0.000
ENST00000421612	Brain - Substantia nigra	0.000	0.000	0.000	0	0.000
ENST00000421612	Cells - EBV-transformed lymphocytes	0.000	0.000	0.000	0	0.000
ENST00000535573	Thyroid	0.000	0.000	0.000	0	0.000
ENST00000535573	Testis	0.000	0.000	0.000	0	0.000
ENST00000535573	Brain - Anterior cingulate cortex (BA24)	0.000	0.000	0.000	0	0.000
ENST00000535573	Skin - Not Sun Exposed (Suprapubic)	0.000	0.000	0.000	0	0.000
ENST00000535573	Ovary	0.000	0.000	0.000	0	0.000
ENST00000535573	Vagina	0.000	0.000	0.000	0	0.000
ENST00000535573	Heart - Atrial Appendage	0.000	0.000	0.000	0	0.000
ENST00000535573	Esophagus - Muscularis	0.000	0.000	0.000	0	0.000
ENST00000535573	Brain - Cerebellar Hemisphere	0.000	0.000	0.000	0	0.000
ENST00000535573	Small Intestine - Terminal Ileum	0.000	0.000	0.000	0	0.000
ENST00000535573	Breast - Mammary Tissue	0.000	0.000	0.000	0	0.000
ENST00000535573	Stomach	0.000	0.000	0.000	0	0.000
ENST00000535573	Brain - Cerebellum	0.000	0.000	0.000	0	0.000
ENST00000535573	Esophagus - Mucosa	0.000	0.000	0.000	0	0.000
ENST00000535573	Brain - Putamen (basal ganglia)	0.000	0.000	0.000	0	0.000
ENST00000535573	Artery - Coronary	0.000	0.000	0.000	0	0.000
ENST00000535573	Liver	0.000	0.000	0.000	0	0.000
ENST00000535573	Esophagus - Gastroesophageal Junction	0.000	0.000	0.000	0	0.000
ENST00000535573	Brain - Hypothalamus	0.000	0.000	0.000	0	0.000
ENST00000535573	Colon - Transverse	0.000	0.000	0.000	0	0.000
ENST00000535573	Prostate	0.000	0.000	0.000	0	0.000
ENST00000535573	Brain - Amygdala	0.000	0.000	0.000	0	0.000
ENST00000535573	Pancreas	0.000	0.000	0.000	0	0.000
ENST00000535573	Adipose - Subcutaneous	0.000	0.000	0.000	0	0.000
ENST00000535573	Skin - Sun Exposed (Lower leg)	0.000	0.000	0.000	0	0.000
ENST00000535573	Spleen	0.000	0.000	0.000	0	0.000
ENST00000535573	Brain - Hippocampus	0.000	0.000	0.000	0	0.000
ENST00000535573	Heart - Left Ventricle	0.000	0.000	0.000	0	0.000
ENST00000535573	Brain - Cortex	0.000	0.000	0.000	0	0.000
ENST00000535573	Muscle - Skeletal	0.000	0.000	0.000	0	0.000
ENST00000535573	Brain - Spinal cord (cervical c-1)	0.000	0.000	0.000	0	0.000
ENST00000535573	Uterus	0.000	0.000	0.000	0	0.000
ENST00000535573	Brain - Nucleus accumbens (basal ganglia)	0.000	0.000	0.000	0	0.000
ENST00000535573	Brain - Caudate (basal ganglia)	0.000	0.000	0.000	0	0.000
ENST00000535573	Minor Salivary Gland	0.000	0.000	0.000	0	0.000
ENST00000535573	Artery - Aorta	0.000	0.000	0.000	0	0.000
ENST00000535573	Whole Blood	0.000	0.000	0.000	0	0.000
ENST00000535573	Kidney - Cortex	0.000	0.000	0.000	0	0.000
ENST00000535573	Nerve - Tibial	0.000	0.000	0.000	0	0.000
ENST00000535573	Brain - Frontal Cortex (BA9)	0.000	0.000	0.000	0	0.000
ENST00000535573	Adipose - Visceral (Omentum)	0.000	0.000	0.000	0	0.000
ENST00000535573	Adrenal Gland	0.000	0.000	0.000	0	0.000
ENST00000535573	Lung	0.000	0.000	0.000	0	0.000
ENST00000535573	Cells - Transformed fibroblasts	0.000	0.000	0.000	0	0.000
ENST00000535573	Artery - Tibial	0.000	0.000	0.000	0	0.000
ENST00000535573	Colon - Sigmoid	0.000	0.000	0.000	0	0.000
ENST00000535573	Pituitary	0.000	0.000	0.000	0	0.000
ENST00000535573	Brain - Substantia nigra	0.000	0.000	0.000	0	0.000
ENST00000535573	Cells - EBV-transformed lymphocytes	0.198	0.242	0.000	1.22279276658	0.939
ENST00000579180	Thyroid	1.856	0.690	1.790	0.371727801929	3.722
ENST00000579180	Testis	2.681	0.820	2.671	0.305901212936	4.703
ENST00000579180	Brain - Anterior cingulate cortex (BA24)	8.027	3.543	8.243	0.441349200136	16.600
ENST00000579180	Skin - Not Sun Exposed (Suprapubic)	0.825	0.430	0.776	0.521148877429	1.882
ENST00000579180	Ovary	2.060	1.093	1.823	0.530731111175	5.110
ENST00000579180	Vagina	0.766	0.444	0.731	0.579965200714	1.900
ENST00000579180	Heart - Atrial Appendage	1.460	0.813	1.376	0.556958770174	3.665
ENST00000579180	Esophagus - Muscularis	0.462	0.234	0.451	0.505677752437	1.159
ENST00000579180	Brain - Cerebellar Hemisphere	1.458	0.619	1.383	0.424621828505	3.274
ENST00000579180	Small Intestine - Terminal Ileum	0.744	0.321	0.675	0.430921389425	1.587
ENST00000579180	Breast - Mammary Tissue	0.771	0.558	0.614	0.723919377182	2.411
ENST00000579180	Stomach	0.685	0.363	0.615	0.530214581507	1.697
ENST00000579180	Brain - Cerebellum	1.859	0.813	1.782	0.437296899786	3.902
ENST00000579180	Esophagus - Mucosa	1.252	0.694	1.271	0.554363871191	2.975
ENST00000579180	Brain - Putamen (basal ganglia)	8.884	3.248	8.589	0.365626378144	16.560
ENST00000579180	Artery - Coronary	0.497	0.304	0.448	0.612715315764	1.359
ENST00000579180	Liver	0.777	0.418	0.720	0.53746623096	1.908
ENST00000579180	Esophagus - Gastroesophageal Junction	0.499	0.242	0.471	0.485985040699	1.145
ENST00000579180	Brain - Hypothalamus	6.202	2.755	5.392	0.444187045006	14.387
ENST00000579180	Colon - Transverse	0.644	0.319	0.599	0.495906069318	1.410
ENST00000579180	Prostate	2.062	1.062	2.072	0.515111315835	4.848
ENST00000579180	Brain - Amygdala	8.370	3.228	7.738	0.385598105551	17.000
ENST00000579180	Pancreas	0.530	0.313	0.490	0.589306721452	1.339
ENST00000579180	Adipose - Subcutaneous	0.291	0.195	0.268	0.668958820657	0.843
ENST00000579180	Skin - Sun Exposed (Lower leg)	0.604	0.310	0.559	0.513209613985	1.413
ENST00000579180	Spleen	1.318	0.445	1.246	0.337923076628	2.347
ENST00000579180	Brain - Hippocampus	5.042	2.196	4.676	0.435442405696	10.023
ENST00000579180	Heart - Left Ventricle	1.018	0.676	1.018	0.664172558255	2.976
ENST00000579180	Brain - Cortex	6.974	3.099	6.262	0.444311826713	15.747
ENST00000579180	Muscle - Skeletal	0.661	0.524	0.566	0.793208756017	2.118
ENST00000579180	Brain - Spinal cord (cervical c-1)	6.824	2.333	6.559	0.341850532128	13.504
ENST00000579180	Uterus	0.404	0.225	0.379	0.557692147299	0.966
ENST00000579180	Brain - Nucleus accumbens (basal ganglia)	8.563	3.193	8.169	0.372894641129	16.664
ENST00000579180	Brain - Caudate (basal ganglia)	9.064	3.391	8.710	0.374088669221	18.420
ENST00000579180	Minor Salivary Gland	0.858	0.462	0.932	0.537648993154	2.048
ENST00000579180	Artery - Aorta	0.463	0.290	0.397	0.626200515346	1.279
ENST00000579180	Whole Blood	0.914	0.872	0.752	0.953123719817	3.508
ENST00000579180	Kidney - Cortex	2.663	1.311	2.169	0.49213408332	6.127
ENST00000579180	Nerve - Tibial	0.584	0.345	0.518	0.590563708712	1.575
ENST00000579180	Brain - Frontal Cortex (BA9)	7.647	3.905	6.476	0.510594030655	17.691
ENST00000579180	Adipose - Visceral (Omentum)	0.597	0.339	0.575	0.568047370389	1.555
ENST00000579180	Adrenal Gland	4.873	2.843	5.121	0.583494921869	12.472
ENST00000579180	Lung	0.722	0.367	0.680	0.508651132923	1.694
ENST00000579180	Cells - Transformed fibroblasts	0.319	0.333	0.232	1.04287761764	1.306
ENST00000579180	Artery - Tibial	0.351	0.222	0.310	0.632646467339	0.963
ENST00000579180	Colon - Sigmoid	0.403	0.177	0.391	0.438709684216	0.801
ENST00000579180	Pituitary	5.509	1.825	5.170	0.331281397236	10.248
ENST00000579180	Brain - Substantia nigra	6.358	1.899	5.890	0.298724249411	11.397
ENST00000579180	Cells - EBV-transformed lymphocytes	2.168	2.138	1.706	0.986298799513	7.550
ENST00000425380	Thyroid	0.119	0.094	0.102	0.787748460568	0.375
ENST00000425380	Testis	2.652	0.813	2.564	0.306660241167	4.671
ENST00000425380	Brain - Anterior cingulate cortex (BA24)	0.168	0.160	0.123	0.952848408508	0.609
ENST00000425380	Skin - Not Sun Exposed (Suprapubic)	0.121	0.091	0.113	0.750096617936	0.376
ENST00000425380	Ovary	0.147	0.103	0.133	0.701140519171	0.434
ENST00000425380	Vagina	0.121	0.097	0.081	0.800314152347	0.389
ENST00000425380	Heart - Atrial Appendage	0.089	0.070	0.075	0.785399502758	0.275
ENST00000425380	Esophagus - Muscularis	0.137	0.094	0.123	0.688582495647	0.405
ENST00000425380	Brain - Cerebellar Hemisphere	0.304	0.154	0.292	0.507321939956	0.650
ENST00000425380	Small Intestine - Terminal Ileum	0.116	0.095	0.083	0.816874684093	0.368
ENST00000425380	Breast - Mammary Tissue	0.120	0.085	0.115	0.707264285786	0.354
ENST00000425380	Stomach	0.091	0.086	0.065	0.94096321835	0.357
ENST00000425380	Brain - Cerebellum	0.263	0.147	0.246	0.557025982705	0.628
ENST00000425380	Esophagus - Mucosa	0.129	0.104	0.119	0.80609434095	0.436
ENST00000425380	Brain - Putamen (basal ganglia)	0.153	0.139	0.121	0.912493331643	0.548
ENST00000425380	Artery - Coronary	0.092	0.072	0.072	0.780515423481	0.290
ENST00000425380	Liver	0.063	0.074	0.049	1.16123167931	0.275
ENST00000425380	Esophagus - Gastroesophageal Junction	0.118	0.092	0.103	0.774354611028	0.400
ENST00000425380	Brain - Hypothalamus	0.225	0.170	0.203	0.754408879572	0.679
ENST00000425380	Colon - Transverse	0.126	0.098	0.112	0.777008126461	0.377
ENST00000425380	Prostate	0.153	0.105	0.130	0.684776960056	0.414
ENST00000425380	Brain - Amygdala	0.109	0.098	0.074	0.896499210175	0.362
ENST00000425380	Pancreas	0.054	0.058	0.051	1.07107502501	0.226
ENST00000425380	Adipose - Subcutaneous	0.111	0.089	0.105	0.80174113328	0.363
ENST00000425380	Skin - Sun Exposed (Lower leg)	0.109	0.095	0.090	0.871440151603	0.393
ENST00000425380	Spleen	0.091	0.072	0.076	0.792544799948	0.295
ENST00000425380	Brain - Hippocampus	0.155	0.137	0.117	0.883733429756	0.530
ENST00000425380	Heart - Left Ventricle	0.057	0.062	0.050	1.08266550193	0.244
ENST00000425380	Brain - Cortex	0.247	0.162	0.202	0.656302997611	0.662
ENST00000425380	Muscle - Skeletal	0.050	0.056	0.043	1.11607207862	0.220
ENST00000425380	Brain - Spinal cord (cervical c-1)	0.080	0.079	0.058	0.984582104573	0.311
ENST00000425380	Uterus	0.161	0.112	0.138	0.695699759615	0.472
ENST00000425380	Brain - Nucleus accumbens (basal ganglia)	0.260	0.196	0.214	0.753552346712	0.728
ENST00000425380	Brain - Caudate (basal ganglia)	0.245	0.191	0.199	0.776774729498	0.713
ENST00000425380	Minor Salivary Gland	0.104	0.092	0.066	0.879358952161	0.353
ENST00000425380	Artery - Aorta	0.127	0.093	0.115	0.730174314251	0.389
ENST00000425380	Whole Blood	0.026	0.037	0.000	1.40977200621	0.143
ENST00000425380	Kidney - Cortex	0.081	0.062	0.073	0.769937238039	0.254
ENST00000425380	Nerve - Tibial	0.135	0.094	0.128	0.696150319351	0.400
ENST00000425380	Brain - Frontal Cortex (BA9)	0.270	0.165	0.261	0.613136637959	0.748
ENST00000425380	Adipose - Visceral (Omentum)	0.095	0.082	0.077	0.861943499514	0.329
ENST00000425380	Adrenal Gland	0.100	0.092	0.080	0.918468853264	0.386
ENST00000425380	Lung	0.072	0.071	0.060	0.978528938661	0.299
ENST00000425380	Cells - Transformed fibroblasts	0.170	0.124	0.138	0.732784503692	0.572
ENST00000425380	Artery - Tibial	0.106	0.086	0.087	0.816433053842	0.341
ENST00000425380	Colon - Sigmoid	0.122	0.085	0.119	0.697097720292	0.350
ENST00000425380	Pituitary	0.177	0.110	0.169	0.621267745046	0.439
ENST00000425380	Brain - Substantia nigra	0.102	0.082	0.091	0.803183374161	0.316
ENST00000425380	Cells - EBV-transformed lymphocytes	0.405	0.217	0.366	0.537640602609	0.978
ENST00000492785	Thyroid	1.282	0.704	1.174	0.549244580758	3.230
ENST00000492785	Testis	1.046	0.476	0.987	0.455280860627	2.250
ENST00000492785	Brain - Anterior cingulate cortex (BA24)	0.143	0.216	0.000	1.50291745579	0.754
ENST00000492785	Skin - Not Sun Exposed (Suprapubic)	0.887	0.488	0.819	0.55021492156	2.235
ENST00000492785	Ovary	1.622	0.760	1.673	0.468753961329	3.393
ENST00000492785	Vagina	1.119	0.557	1.044	0.497421558677	2.481
ENST00000492785	Heart - Atrial Appendage	0.391	0.324	0.325	0.830366522598	1.272
ENST00000492785	Esophagus - Muscularis	0.499	0.351	0.458	0.704098360259	1.478
ENST00000492785	Brain - Cerebellar Hemisphere	0.119	0.179	0.000	1.50444310256	0.633
ENST00000492785	Small Intestine - Terminal Ileum	1.391	0.840	1.307	0.604224509814	3.472
ENST00000492785	Breast - Mammary Tissue	1.391	0.880	1.228	0.633100468452	3.965
ENST00000492785	Stomach	0.828	0.529	0.719	0.638342387533	2.341
ENST00000492785	Brain - Cerebellum	0.197	0.182	0.197	0.924438165237	0.731
ENST00000492785	Esophagus - Mucosa	0.706	0.450	0.639	0.636835847077	1.928
ENST00000492785	Brain - Putamen (basal ganglia)	0.166	0.226	0.000	1.36162719923	0.818
ENST00000492785	Artery - Coronary	0.616	0.446	0.531	0.722695276252	1.839
ENST00000492785	Liver	0.394	0.313	0.356	0.79414380669	1.179
ENST00000492785	Esophagus - Gastroesophageal Junction	0.647	0.455	0.581	0.702949689639	1.938
ENST00000492785	Brain - Hypothalamus	0.233	0.266	0.171	1.13750336153	0.976
ENST00000492785	Colon - Transverse	0.823	0.441	0.804	0.535704995754	2.145
ENST00000492785	Prostate	1.480	0.744	1.396	0.50248453386	3.612
ENST00000492785	Brain - Amygdala	0.198	0.250	0.000	1.25931563747	0.920
ENST00000492785	Pancreas	0.851	0.501	0.785	0.588337198166	2.180
ENST00000492785	Adipose - Subcutaneous	1.033	0.587	0.967	0.567775869386	2.644
ENST00000492785	Skin - Sun Exposed (Lower leg)	0.870	0.509	0.792	0.585631807355	2.250
ENST00000492785	Spleen	1.097	0.749	1.028	0.683254625632	3.063
ENST00000492785	Brain - Hippocampus	0.193	0.232	0.000	1.19957489249	0.898
ENST00000492785	Heart - Left Ventricle	0.207	0.228	0.155	1.09990037562	0.931
ENST00000492785	Brain - Cortex	0.332	0.323	0.247	0.972050709292	1.304
ENST00000492785	Muscle - Skeletal	0.131	0.149	0.109	1.13624539237	0.556
ENST00000492785	Brain - Spinal cord (cervical c-1)	0.311	0.285	0.268	0.914776594912	1.103
ENST00000492785	Uterus	0.918	0.502	0.854	0.546473834516	2.222
ENST00000492785	Brain - Nucleus accumbens (basal ganglia)	0.241	0.279	0.179	1.15994061949	1.046
ENST00000492785	Brain - Caudate (basal ganglia)	0.195	0.253	0.000	1.2985416732	0.952
ENST00000492785	Minor Salivary Gland	1.250	0.757	1.174	0.605890070759	3.170
ENST00000492785	Artery - Aorta	0.581	0.445	0.487	0.766201203212	1.851
ENST00000492785	Whole Blood	0.257	0.347	0.139	1.34948150887	1.370
ENST00000492785	Kidney - Cortex	0.853	0.595	0.894	0.698274594985	2.256
ENST00000492785	Nerve - Tibial	1.391	0.657	1.289	0.472557684698	3.197
ENST00000492785	Brain - Frontal Cortex (BA9)	0.175	0.222	0.000	1.27318806463	0.754
ENST00000492785	Adipose - Visceral (Omentum)	0.756	0.598	0.625	0.790353506615	2.478
ENST00000492785	Adrenal Gland	0.846	0.475	0.835	0.56119801523	1.962
ENST00000492785	Lung	1.345	0.793	1.227	0.590124259014	3.474
ENST00000492785	Cells - Transformed fibroblasts	0.551	0.345	0.526	0.626413601807	1.507
ENST00000492785	Artery - Tibial	0.483	0.381	0.410	0.787865683156	1.556
ENST00000492785	Colon - Sigmoid	0.571	0.401	0.504	0.702797563283	1.697
ENST00000492785	Pituitary	1.501	0.695	1.535	0.463002841325	3.361
ENST00000492785	Brain - Substantia nigra	0.140	0.231	0.000	1.64508108381	0.945
ENST00000492785	Cells - EBV-transformed lymphocytes	1.223	0.596	1.191	0.487684126729	2.565
